"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score"
15944,277,4,2164.24,2,3,3,233
15945,366,4,827.27,2,3,2,232
15946,503,3,2304.18,1,3,3,133
15947,83,1,1708.24,3,1,3,313
15948,9,3,1509.09,4,3,3,433
15949,17,2,364.72,4,2,2,422
15950,32,10,7180.71000000001,3,4,4,344
15951,9,3,1013.17,4,3,3,433
15952,34,4,806.57,3,3,2,332
15953,16,18,3669.55,4,4,4,444
15954,590,1,190.75,1,1,1,111
15955,25,22,8658.36,4,4,4,444
15956,552,2,617.6,1,2,2,122
15957,32,3,930.1,3,3,3,333
15958,75,4,492.99,3,3,2,332
15959,683,3,579.49,1,3,2,132
15960,375,4,410.95,2,3,2,232
15961,380,1,451.29,2,1,2,212
15962,450,1,295.83,1,1,1,111
15963,20,2,470.76,4,2,2,422
15964,664,1,272.96,1,1,1,111
15965,18,13,3013.09,4,4,4,444
15966,451,1,426.53,1,1,2,112
15967,24,12,3041.6,4,4,4,444
15968,389,1,418.05,1,1,2,112
15969,3,5,1127.05,4,3,3,433
15970,304,2,1017.32,2,2,3,223
15971,18,18,5902.83,4,4,4,444
15972,457,5,1810.27,1,3,3,133
15973,367,3,988.44,2,3,3,233
15974,40,7,3442.15,3,4,4,344
15975,85,1,371.01,3,1,2,312
15976,166,6,1746.64,2,3,3,233
15977,18,2,1054.73,4,2,3,423
15978,78,3,3279.42,3,3,4,334
15979,603,1,329.22,1,1,1,111
15980,89,7,6593.68,3,4,4,344
15981,25,21,9362.77,4,4,4,444
15982,606,1,324.51,1,1,1,111
15983,23,8,3958.82,4,4,4,444
15984,3,30,8759.31999999999,4,4,4,444
15985,124,7,2715.28,2,4,4,244
15986,31,2,354.42,3,2,2,322
15987,13,8,1682.13,4,4,3,443
15988,20,3,770.09,4,3,2,432
15989,376,2,372.51,2,2,2,222
15990,45,7,2010.05,3,4,3,343
15991,535,1,150.55,1,1,1,111
15992,4,3,896.6,4,3,2,432
15993,9,7,2797.57,4,4,4,444
15994,55,3,1202.18,3,3,3,333
15995,415,1,696.19,1,1,2,112
15996,89,7,1686.9,3,4,3,343
15998,37,16,8308.33999999999,3,4,4,344
15999,736,1,20.4,1,1,1,111
16000,3,3,12393.7,4,3,4,434
16001,382,1,583.39,1,1,2,112
16002,626,1,169.21,1,1,1,111
16003,30,10,5613.83,3,4,4,344
16004,475,5,2146.39,1,3,3,133
16005,13,10,2436.22,4,4,4,444
16006,212,2,347.17,2,2,1,221
16007,48,7,3075.14,3,4,4,344
16008,24,15,5384.13000000001,4,4,4,444
16009,23,4,992.71,4,3,3,433
16010,246,11,1724.06,2,4,3,243
16011,9,29,5880.46,4,4,4,444
16012,36,5,2989.79,3,3,4,334
16013,4,84,57446.44,4,4,4,444
16014,38,5,1130.27,3,3,3,333
16015,4,3,705.39,4,3,2,432
16016,4,11,2533.94,4,4,4,444
16017,48,5,1553.83,3,3,3,333
16018,40,4,698.13,3,3,2,332
16019,47,27,17465.85,3,4,4,344
16020,17,3,851.01,4,3,2,432
16021,396,2,532.25,1,2,2,122
16022,261,1,628.28,2,1,2,212
16023,47,3,719.81,3,3,2,332
16024,13,3,484.2,4,3,2,432
16025,30,1,439.66,3,1,2,312
16026,44,1,236.09,3,1,1,311
16027,92,15,2048.36,3,4,3,343
16028,596,1,82.2,1,1,1,111
16029,39,107,122209.14,3,4,4,344
16030,310,1,331.24,2,1,1,211
16031,93,2,548.94,3,2,2,322
16032,457,6,1970.45,1,3,3,133
16033,6,27,10836.13,4,4,4,444
16034,197,6,928.72,2,3,3,233
16035,561,1,217.73,1,1,1,111
16036,88,4,2556.84,3,3,4,334
16037,270,5,1509.34,2,3,3,233
16038,8,3,471.78,4,3,2,432
16039,424,2,456.4,1,2,2,122
16040,66,7,2416.9,3,4,4,344
16041,31,3,3166.4,3,3,4,334
16042,23,8,2265.12,4,4,3,443
16043,38,8,1856.59,3,4,3,343
16044,436,1,340.84,1,1,1,111
16045,120,8,3434.93,2,4,4,244
16046,563,1,235.78,1,1,1,111
16047,683,1,107.14,1,1,1,111
16048,374,4,1075.23,2,3,3,233
16049,41,6,1899.68,3,3,3,333
16050,174,3,300.7,2,3,1,231
16051,682,1,188.44,1,1,1,111
16052,55,1,362.06,3,1,2,312
16053,33,6,3634.84,3,3,4,334
16054,146,4,2111.88,2,3,3,233
16055,221,1,134.8,2,1,1,211
16056,46,1,664.85,3,1,2,312
16057,17,10,3854.85,4,4,4,444
16058,407,1,62.7,1,1,1,111
16059,66,12,3217.77,3,4,4,344
16060,401,3,541.95,1,3,2,132
16061,432,1,89.65,1,1,1,111
16062,10,8,2863.45,4,4,4,444
16063,261,1,335.32,2,1,1,211
16064,726,1,111,1,1,1,111
16065,366,8,2382.62,2,4,4,244
16066,17,5,1521.87,4,3,3,433
16067,563,3,3395.29,1,3,4,134
16068,594,1,122.93,1,1,1,111
16069,418,1,457.7,1,1,2,112
16070,23,2,852.15,4,2,2,422
16071,45,4,1076.8,3,3,3,333
16072,289,4,4328.89,2,3,4,234
16073,298,1,122.4,2,1,1,211
16074,391,1,265.25,1,1,1,111
16075,503,2,736.93,1,2,2,122
16076,4,10,2234.73,4,4,3,443
16077,626,1,2300.4,1,1,3,113
16078,284,2,362.99,2,2,2,222
16079,17,3,1352,4,3,3,433
16080,82,4,602.56,3,3,2,332
16081,57,8,4460.18,3,4,4,344
16082,671,1,106.75,1,1,1,111
16083,101,4,2351.42,2,3,4,234
16084,300,1,436.18,2,1,2,212
16085,24,12,2343.53,4,4,4,444
16086,60,10,2864.99,3,4,4,344
16087,390,5,1739.92,1,3,3,133
16088,576,2,1437.43,1,2,3,123
16089,387,2,271.44,1,2,1,121
16090,625,1,205.91,1,1,1,111
16091,155,2,315.06,2,2,1,221
16092,115,6,1587.94,2,3,3,233
16093,107,1,17,2,1,1,211
16094,12,11,3695.56,4,4,4,444
16095,457,1,447.05,1,1,2,112
16096,265,4,1584.97,2,3,3,233
16097,241,1,185.05,2,1,1,211
16098,88,14,4448.1,3,4,4,344
16099,51,7,1573.2,3,4,3,343
16100,463,1,582.64,1,1,2,112
16101,71,4,3229.16,3,3,4,334
16102,43,3,1842.14,3,3,3,333
16103,8,22,6191.71,4,4,4,444
16104,62,9,2778.61,3,4,4,344
16105,249,5,2386.19,2,3,4,234
16106,66,1,108.38,3,1,1,311
16107,18,7,3204.16,4,4,4,444
16108,85,4,2235.92,3,3,3,333
16109,219,3,939.48,2,3,3,233
16110,46,4,1819.27,3,3,3,333
16111,429,1,562.48,1,1,2,112
16112,144,4,195.74,2,3,1,231
16113,184,1,161.38,2,1,1,211
16114,171,1,135.75,2,1,1,211
16115,10,12,2575.14,4,4,4,444
16116,212,1,612.78,2,1,2,212
16117,190,3,654.4,2,3,2,232
16118,653,1,4376.25,1,1,4,114
16119,9,8,1720.81,4,4,3,443
16120,60,6,3056.91,3,3,4,334
16121,58,5,1477.09,3,3,3,333
16122,74,6,1001.34,3,3,3,333
16123,52,1,307.78,3,1,1,311
16124,318,4,1772.49,2,3,3,233
16125,368,14,4587.65,2,4,4,244
16126,30,15,14646.8,3,4,4,344
16127,40,2,801.31,3,2,2,322
16128,18,11,3801.05,4,4,4,444
16129,408,3,1396.05,1,3,3,133
16130,423,4,987.48,1,3,3,133
16131,52,12,9957.41999999999,3,4,4,344
16132,545,2,664.2,1,2,2,122
16133,4,56,22992.26,4,4,4,444
16134,22,5,2145.34,4,3,3,433
16135,263,2,819.45,2,2,2,222
16136,60,4,946.8,3,3,3,333
16137,681,1,422.7,1,1,2,112
16138,379,3,910.35,2,3,3,233
16139,19,5,1111.15,4,3,3,433
16140,66,3,1557.6,3,3,3,333
16141,89,2,955.94,3,2,3,323
16142,250,1,535.34,2,1,2,212
16143,4,12,4910.83,4,4,4,444
16144,247,1,175.2,2,1,1,211
16145,9,19,6805.44,4,4,4,444
16146,158,4,946.38,2,3,3,233
16147,134,5,2398.91,2,3,4,234
16148,297,2,386.62,2,2,2,222
16149,5,3,422.22,4,3,2,432
16150,43,10,4395.59,3,4,4,344
16152,269,1,1829.04,2,1,3,213
16153,50,11,5133.49,3,4,4,344
16155,382,5,796.9,1,3,2,132
16156,9,20,6218.18,4,4,4,444
16157,16,3,656.69,4,3,2,432
16158,523,9,628.32,1,4,2,142
16159,282,4,1232.79,2,3,3,233
16160,66,2,1025.44,3,2,3,323
16161,2,43,12831.8,4,4,4,444
16162,253,1,37.4,2,1,1,211
16163,233,6,2849.58,2,3,4,234
16164,18,3,822.48,4,3,2,432
16165,506,1,79.9,1,1,1,111
16166,429,2,435.83,1,2,2,122
16167,415,5,1386.12,1,3,3,133
16168,11,66,10636.47,4,4,4,444
16169,9,4,1822.97,4,3,3,433
16170,51,20,6869,3,4,4,344
16171,60,1,73.2,3,1,1,311
16172,96,8,1884.55,3,4,3,343
16173,16,6,1418.32,4,3,3,433
16174,127,7,2246.75,2,4,3,243
16175,95,7,1836.44,3,4,3,343
16176,422,4,2052.69,1,3,3,133
16177,51,8,2247.31,3,4,3,343
16178,139,2,612.6,2,2,2,222
16179,61,1,215.83,3,1,1,311
16180,101,13,16249.87,2,4,4,244
16181,74,1,305.54,3,1,1,311
16182,73,9,9971.65,3,4,4,344
16183,68,4,1077.81,3,3,3,333
16184,65,6,1158.79,3,3,3,333
16185,17,3,644.72,4,3,2,432
16186,23,26,9026.10999999999,4,4,4,444
16187,32,15,6911.44,3,4,4,344
16188,45,5,1087.66,3,3,3,333
16189,16,2,215.48,4,2,1,421
16190,41,8,2723.55,3,4,4,344
16191,3,24,15688.02,4,4,4,444
16192,736,1,351.3,1,1,2,112
16193,237,2,630.43,2,2,2,222
16194,376,1,308.6,2,1,1,211
16195,724,1,323.25,1,1,1,111
16196,489,1,93.3,1,1,1,111
16197,470,9,2016.71,1,4,3,143
16198,76,2,1030.041,3,2,3,323
16199,393,7,942.75,1,4,3,143
16200,5,12,5643.44999999998,4,4,4,444
16201,4,5,2112.12,4,3,3,433
16202,361,9,2501.99,2,4,4,244
16203,59,6,1114.54,3,3,3,333
16204,24,3,944.24,4,3,3,433
16205,31,7,1830.61,3,4,3,343
16206,55,13,2602.32,3,4,4,344
16207,26,1,394.38,4,1,2,412
16208,45,10,3440.45,3,4,4,344
16209,89,9,4146.78,3,4,4,344
16210,2,35,38489.51,4,4,4,444
16211,89,3,1090.59,3,3,3,333
16212,20,4,1293.71,4,3,3,433
16213,79,1,159,3,1,1,311
16214,171,4,2038.25,2,3,3,233
16215,81,1,242.35,3,1,1,311
16216,268,1,914.93,2,1,3,213
16217,236,2,304.25,2,2,1,221
16218,30,13,4439.97,3,4,4,344
16219,501,1,40.8,1,1,1,111
16221,37,9,2235.51,3,4,3,343
16222,319,2,1345.22,2,2,3,223
16223,375,2,1102.35,2,2,3,223
16224,58,5,1616.54,3,3,3,333
16225,45,15,2867.41,3,4,4,344
16226,204,5,672.17,2,3,2,232
16227,226,3,1027.22,2,3,3,233
16228,386,3,890.81,1,3,2,132
16229,88,6,2867.86,3,3,4,334
16230,190,2,542.03,2,2,2,222
16231,380,4,1078.22,2,3,3,233
16232,44,7,2712.97,3,4,4,344
16233,72,9,1965.71,3,4,3,343
16234,477,3,333.18,1,3,1,131
16235,41,9,2053.71,3,4,3,343
16236,79,1,432.2,3,1,2,312
16237,438,1,136.65,1,1,1,111
16238,423,1,63.66,1,1,1,111
16239,57,6,1492.2,3,3,3,333
16240,25,2,3718.8,4,2,4,424
16241,10,16,4329.31,4,4,4,444
16242,9,14,7474.4,4,4,4,444
16243,34,2,409.1,3,2,2,322
16244,212,2,2579.38,2,2,4,224
16245,24,3,1413.66,4,3,3,433
16246,460,2,827.25,1,2,2,122
16247,171,1,114.56,2,1,1,211
16248,62,1,152.94,3,1,1,311
16249,53,5,1800.07,3,3,3,333
16250,262,3,791.38,2,3,2,232
16251,513,1,128.31,1,1,1,111
16252,383,1,295.09,1,1,1,111
16253,67,7,7310.15,3,4,4,344
16254,379,3,985.14,2,3,3,233
16255,17,15,4906.8,4,4,4,444
16256,267,3,1629.37,2,3,3,233
16257,177,1,46.95,2,1,1,211
16258,46,15,11942.52,3,4,4,344
16259,411,3,361.94,1,3,2,132
16260,51,1,1035.45,3,1,3,313
16261,18,6,1059.45,4,3,3,433
16262,379,1,755.15,2,1,2,212
16263,424,1,351.01,1,1,2,112
16264,439,2,837.53,1,2,2,122
16265,10,12,6935.17,4,4,4,444
16266,74,14,1757.95,3,4,3,343
16267,592,1,186.66,1,1,1,111
16268,72,2,667.65,3,2,2,322
16269,438,1,717.57,1,1,2,112
16270,354,1,1141.24,2,1,3,213
16271,3,10,3463.02,4,4,4,444
16272,117,1,411.7,2,1,2,212
16273,649,2,336.04,1,2,1,121
16274,374,1,715.9,2,1,2,212
16275,197,3,2151.11,2,3,3,233
16276,177,3,2629.39,2,3,4,234
16277,734,1,188.69,1,1,1,111
16278,101,3,1117.84,2,3,3,233
16279,22,9,5705.08,4,4,4,444
16280,726,1,238.05,1,1,1,111
16281,73,3,3424.02,3,3,4,334
16282,340,3,1307.58,2,3,3,233
16283,6,8,4403.82,4,4,4,444
16284,32,3,1029.77,3,3,3,333
16285,647,1,176.9,1,1,1,111
16286,478,2,328.95,1,2,1,121
16287,170,5,1006.98,2,3,3,233
16288,471,1,129.85,1,1,1,111
16289,463,1,136.31,1,1,1,111
16290,465,4,2069.3,1,3,3,133
16291,683,1,117.72,1,1,1,111
16292,122,5,1253.76,2,3,3,233
16293,22,15,4657.95,4,4,4,444
16294,477,1,126.05,1,1,1,111
16295,10,4,1328.55,4,3,3,433
16296,627,4,1313.67,1,3,3,133
16297,269,1,301.9,2,1,1,211
16298,23,7,1085.7,4,4,3,443
16299,478,1,193.65,1,1,1,111
16300,431,3,1392.43,1,3,3,133
16301,737,1,107.33,1,1,1,111
16302,127,1,233.22,2,1,1,211
16303,26,7,7928.27,4,4,4,444
16304,695,1,381.66,1,1,2,112
16305,139,1,361.22,2,1,2,212
16306,214,7,1192.82,2,4,3,243
16307,430,3,1194.92,1,3,3,133
16308,38,7,5120,3,4,4,344
16309,107,2,706.57,2,2,2,222
16310,415,2,460.08,1,2,2,122
16311,18,2,616.26,4,2,2,422
16312,433,1,171.15,1,1,1,111
16313,4,2,274.15,4,2,1,421
16314,390,3,1491.4,1,3,3,133
16315,331,2,402.71,2,2,2,222
16316,65,13,5744.91,3,4,4,344
16317,120,5,2192.51,2,3,3,233
16318,36,1,328.15,3,1,1,311
16319,218,1,404.4,2,1,2,212
16320,173,6,5628.99,2,3,4,234
16321,73,7,604.55,3,4,2,342
16322,2,2,326.75,4,2,1,421
16323,197,2,353.66,2,2,2,222
16324,129,3,428.68,2,3,2,232
16325,47,12,3597.5,3,4,4,344
16326,6,24,4826.99,4,4,4,444
16327,15,16,10731.34,4,4,4,444
16328,564,1,310.83,1,1,1,111
16329,428,4,1703.07,1,3,3,133
16330,18,7,634.33,4,4,2,442
16331,433,6,2037.7,1,3,3,133
16332,29,11,2010.41,3,4,3,343
16333,8,22,26626.8,4,4,4,444
16334,493,1,277.48,1,1,1,111
16335,552,7,2774,1,4,4,144
16336,421,4,3517.69,1,3,4,134
16337,37,1,151.05,3,1,1,311
16338,158,1,214.8,2,1,1,211
16339,285,1,109.95,2,1,1,211
16340,108,3,1526.06,2,3,3,233
16341,25,7,3850.79,4,4,4,444
16342,76,4,322.41,3,3,1,331
16343,17,3,687.07,4,3,2,432
16344,159,4,842.42,2,3,2,232
16345,45,2,1198.74,3,2,3,323
16346,386,1,224.51,1,1,1,111
16347,12,11,3509.41,4,4,4,444
16348,33,8,1798.22,3,4,3,343
16349,291,1,53.5,2,1,1,211
16350,22,9,2253.89,4,4,3,443
16351,333,13,3330.03,2,4,4,244
16352,18,2,494.44,4,2,2,422
16353,4,38,9999.46,4,4,4,444
16354,64,5,1129.51,3,3,3,333
16355,376,1,416.35,2,1,2,212
16356,198,6,415.87,2,3,2,232
16357,34,4,868.37,3,3,2,332
16358,2,5,2919.65,4,3,4,434
16359,8,16,2697.75,4,4,4,444
16360,5,6,3512.53,4,3,4,434
16361,10,4,896.66,4,3,2,432
16362,33,6,946.94,3,3,3,333
16363,54,1,109.36,3,1,1,311
16364,12,2,707.04,4,2,2,422
16365,18,15,3307.2,4,4,4,444
16366,19,4,1548.13,4,3,3,433
16367,38,3,1362.4,3,3,3,333
16368,3,3,640.21,4,3,2,432
16369,19,7,2664.81,4,4,4,444
16370,83,4,1320.56,3,3,3,333
16371,449,1,157.2,1,1,1,111
16372,34,5,1328.61,3,3,3,333
16373,383,2,309.49,1,2,1,121
16374,67,5,1771.45,3,3,3,333
16375,471,2,104,1,2,1,121
16376,9,2,987.010000000001,4,2,3,423
16377,268,2,1308.48,2,2,3,223
16378,248,3,362.95,2,3,2,232
16379,5,4,2157.4,4,3,3,433
16380,62,1,1780.59,3,1,3,313
16381,396,2,258.7,1,2,1,121
16382,409,2,353.1,1,2,2,122
16383,75,7,2974.84000000001,3,4,4,344
16384,90,4,1358.95,3,3,3,333
16385,61,5,1030.61,3,3,3,333
16386,29,3,1102.59,3,3,3,333
16387,323,5,918.55,2,3,3,233
16388,654,1,186.05,1,1,1,111
16389,54,4,1382.07,3,3,3,333
16390,537,3,467.5,1,3,2,132
16391,401,4,1103.61,1,3,3,133
16392,270,3,763.05,2,3,2,232
16393,3,23,5561.65999999999,4,4,4,444
16394,57,5,1555.34,3,3,3,333
16395,61,14,3537.85,3,4,4,344
16396,477,1,137.8,1,1,1,111
16397,629,1,127.88,1,1,1,111
16398,155,2,1705.8,2,2,3,223
16399,20,3,641.82,4,3,2,432
16400,95,9,3159.44,3,4,4,344
16401,2,23,6849.15,4,4,4,444
16402,265,2,511.4,2,2,2,222
16403,313,1,177.5,2,1,1,211
16404,71,1,443.05,3,1,2,312
16405,303,2,167.25,2,2,1,221
16406,19,3,552.68,4,3,2,432
16407,13,14,2821.65,4,4,4,444
16408,592,1,231.93,1,1,1,111
16409,37,12,5709.03999999999,3,4,4,344
16410,735,1,130.32,1,1,1,111
16411,20,4,910.190000000001,4,3,3,433
16412,54,5,647.23,3,3,2,332
16413,57,2,528.98,3,2,2,322
16414,22,5,559.71,4,3,2,432
16415,45,3,719.44,3,3,2,332
16416,27,9,2972.88,3,4,4,344
16417,493,1,35.7,1,1,1,111
16418,45,5,1101.94,3,3,3,333
16419,113,8,1487.42,2,4,3,243
16420,397,1,75,1,1,1,111
16421,377,3,526.27,2,3,2,232
16422,18,109,63651.47,4,4,4,444
16423,25,1,346.12,4,1,1,411
16424,192,2,443.06,2,2,2,222
16425,303,1,302.7,2,1,1,211
16426,3,10,1908.25,4,4,3,443
16427,264,2,241.06,2,2,1,221
16428,414,3,660.28,1,3,2,132
16429,107,1,284.55,2,1,1,211
16430,58,7,1117.94,3,4,3,343
16431,214,3,642.81,2,3,2,232
16432,65,1,287.4,3,1,1,311
16433,29,2,384.52,3,2,2,322
16434,30,12,2741.74,3,4,4,344
16435,513,3,1011.57,1,3,3,133
16436,669,3,329.34,1,3,1,131
16437,382,2,301.25,1,2,1,121
16438,6,5,798.35,4,3,2,432
16439,723,1,310.7,1,1,1,111
16440,8,6,3856.97,4,3,4,434
16441,68,5,1034.43,3,3,3,333
16442,2,5,899.47,4,3,3,433
16443,521,1,162.24,1,1,1,111
16444,47,17,3656.58,3,4,4,344
16445,34,4,602.73,3,3,2,332
16446,1,2,168472.5,4,2,4,424
16447,136,3,775.140000000001,2,3,2,232
16448,199,2,367.87,2,2,2,222
16449,198,2,707.69,2,2,2,222
16450,150,3,1505.73,2,3,3,233
16451,88,3,1013.15,3,3,3,333
16452,631,2,332.17,1,2,1,121
16453,531,2,251.71,1,2,1,121
16454,45,4,30.95,3,3,1,331
16455,64,11,4384.37,3,4,4,344
16456,100,13,6862.91,2,4,4,244
16457,219,1,208.36,2,1,1,211
16458,3,30,5715.34000000001,4,4,4,444
16459,730,1,71.79,1,1,1,111
16460,29,3,814.72,3,3,2,332
16461,178,3,1615.22,2,3,3,233
16462,74,3,136,3,3,1,331
16463,22,4,1422.4,4,3,3,433
16464,20,3,1314.68,4,3,3,433
16465,421,2,746.24,1,2,2,122
16466,34,15,3838.59,3,4,4,344
16467,509,7,2869.16,1,4,4,144
16468,75,3,787.52,3,3,2,332
16469,24,5,828.910000000001,4,3,2,432
16470,52,11,2458.6,3,4,4,344
16471,275,4,1189.98,2,3,3,233
16472,435,2,789.6,1,2,2,122
16473,165,4,470.83,2,3,2,232
16474,8,7,1871.5,4,4,3,443
16475,89,4,544.3,3,3,2,332
16476,432,1,350.35,1,1,2,112
16477,64,11,4320.02,3,4,4,344
16478,26,3,331,4,3,1,431
16479,11,2,300.83,4,2,1,421
16480,76,1,769.29,3,1,2,312
16481,683,1,453.38,1,1,2,112
16482,16,1,220.62,4,1,1,411
16483,193,1,139.35,2,1,1,211
16484,174,2,404.3,2,2,2,222
16485,78,5,2294.68,3,3,3,333
16486,538,1,134.36,1,1,1,111
16487,578,2,209.4,1,2,1,121
16488,34,3,498.8,3,3,2,332
16489,381,2,303.7,1,2,1,121
16490,437,1,205.41,1,1,1,111
16491,47,2,1533.16,3,2,3,323
16492,541,1,385.56,1,1,2,112
16493,80,7,2132.09,3,4,3,343
16494,297,1,826.53,2,1,2,212
16495,4,3,684.41,4,3,2,432
16496,9,6,2330.77,4,3,4,434
16497,50,23,6695.27999999999,3,4,4,344
16498,162,2,100.97,2,2,1,221
16499,361,8,2578.34,2,4,4,244
16500,5,9,843.91,4,4,2,442
16501,384,1,1237.23,1,1,3,113
16502,621,2,266.5,1,2,1,121
16503,107,11,3614.34,2,4,4,244
16504,26,1,484.38,4,1,2,412
16505,32,1,777.6,3,1,2,312
16506,20,2,90.3,4,2,1,421
16507,573,1,152.76,1,1,1,111
16508,631,1,248.8,1,1,1,111
16509,297,1,363.7,2,1,2,212
16510,373,6,2100,2,3,3,233
16511,22,6,1819.02,4,3,3,433
16513,5,4,874.59,4,3,2,432
16515,53,10,3216.3,3,4,4,344
16516,31,1,101.7,3,1,1,311
16517,278,1,162.7,2,1,1,211
16518,62,4,959.37,3,3,3,333
16519,26,4,556.26,4,3,2,432
16520,187,6,2482.62,2,3,4,234
16521,416,3,1148.01,1,3,3,133
16522,436,2,433.36,1,2,2,122
16523,2,28,11916.33,4,4,4,444
16524,447,2,308.14,1,2,1,121
16525,3,48,24582.64,4,4,4,444
16526,172,2,717.21,2,2,2,222
16527,82,2,1272.44,3,2,3,323
16528,4,1,244.41,4,1,1,411
16529,191,4,2012,2,3,3,233
16530,669,1,48.35,1,1,1,111
16531,23,11,2298.33,4,4,3,443
16532,18,5,8756.64,4,3,4,434
16533,20,3,1095.56,4,3,3,433
16534,643,1,635.9,1,1,2,112
16535,6,3,1001.59,4,3,3,433
16536,111,1,548.97,2,1,2,212
16537,642,1,23.35,1,1,1,111
16538,542,3,399.62,1,3,2,132
16539,3,10,3732.01,4,4,4,444
16540,415,1,226.7,1,1,1,111
16541,736,1,424.03,1,1,2,112
16542,54,2,257.32,3,2,1,321
16543,592,1,292.21,1,1,1,111
16544,520,4,376.7,1,3,2,132
16545,165,2,689.82,2,2,2,222
16546,291,5,5606.47,2,3,4,234
16547,547,1,111.71,1,1,1,111
16548,600,1,30.15,1,1,1,111
16549,11,34,13182.19,4,4,4,444
16550,109,18,9435.13,2,4,4,244
16551,96,7,2237.12,3,4,3,343
16552,243,2,475.02,2,2,2,222
16553,164,33,16644.01,2,4,4,244
16554,43,8,2841.72,3,4,4,344
16555,36,6,1915.68,3,3,3,333
16556,67,17,8012.57999999998,3,4,4,344
16557,25,2,281.85,4,2,1,421
16558,1,38,13873.51,4,4,4,444
16559,398,1,185.2,1,1,1,111
16560,27,8,3048.38,3,4,4,344
16561,6,2,511.12,4,2,2,422
16562,477,1,223.86,1,1,1,111
16563,54,6,4422.76,3,3,4,334
16564,570,1,87.8,1,1,1,111
16565,365,4,773.05,2,3,2,232
16566,16,5,614.66,4,3,2,432
16567,195,2,865.6,2,2,2,222
16568,428,2,1020.9,1,2,3,123
16569,4,5,1455.23,4,3,3,433
16570,16,20,7434.31,4,4,4,444
16571,27,10,4248.74,3,4,4,344
16572,128,3,1009.6,2,3,3,233
16573,85,2,663.61,3,2,2,322
16574,72,3,1301.78,3,3,3,333
16576,421,2,540.87,1,2,2,122
16577,667,1,380,1,1,2,112
16578,627,1,156.6,1,1,1,111
16579,426,1,295.05,1,1,1,111
16581,183,1,105.84,2,1,1,211
16582,114,1,313.62,2,1,1,211
16583,374,2,531.4,2,2,2,222
16584,81,5,3163.67,3,3,4,334
16585,594,2,341.59,1,2,1,121
16586,249,3,1462.78,2,3,3,233
16587,233,1,225.15,2,1,1,211
16588,387,4,1361.28,1,3,3,133
16589,72,4,612.36,3,3,2,332
16590,401,2,605.9,1,2,2,122
16591,69,1,213.5,3,1,1,311
16592,5,28,7807.90999999999,4,4,4,444
16593,51,8,1071.14,3,4,3,343
16594,76,1,181.09,3,1,1,311
16595,62,5,1810.18,3,3,3,333
16596,16,4,579.63,4,3,2,432
16597,5,1,90.04,4,1,1,411
16598,286,1,145.05,2,1,1,211
16599,386,1,172.8,1,1,1,111
16600,5,13,2153.41,4,4,3,443
16601,41,3,684.25,3,3,2,332
16602,37,2,763.33,3,2,2,322
16603,75,2,482.47,3,2,2,322
16604,563,2,432.45,1,2,2,122
16605,725,1,60.48,1,1,1,111
16606,405,2,357.66,1,2,2,122
16607,18,25,5706.87,4,4,4,444
16608,454,2,1288.72,1,2,3,123
16609,16,7,5493.46000000001,4,4,4,444
16610,220,1,75.66,2,1,1,211
16611,187,6,1785.13,2,3,3,233
16612,33,9,3245.43,3,4,4,344
16613,71,1,618.59,3,1,2,312
16614,183,3,1179.79,2,3,3,233
16615,627,1,291.5,1,1,1,111
16616,16,2,500.42,4,2,2,422
16617,236,1,151.85,2,1,1,211
16618,32,5,2647.59,3,3,4,334
16619,264,4,1938.33,2,3,3,233
16620,4,6,1758.93,4,3,3,433
16621,52,4,813.48,3,3,2,332
16622,544,1,225.4,1,1,1,111
16623,246,4,1015.24,2,3,3,233
16624,81,2,810.57,3,2,2,322
16625,275,5,1654.03,2,3,3,233
16626,1,17,4413.1,4,4,4,444
16627,80,1,322.8,3,1,1,311
16628,30,7,2318.1,3,4,4,344
16629,74,2,417.73,3,2,2,322
16630,408,1,106.8,1,1,1,111
16631,482,7,1892.52,1,4,3,143
16632,486,2,406.4,1,2,2,122
16633,18,6,2883.1,4,3,4,434
16634,223,6,1814.61,2,3,3,233
16635,407,1,473,1,1,2,112
16636,439,4,3802.04,1,3,4,134
16637,33,4,1154.47,3,3,3,333
16638,23,15,2430.53,4,4,4,444
16639,32,4,1747.98,3,3,3,333
16640,398,1,179.4,1,1,1,111
16641,106,2,554.5,2,2,2,222
16642,5,3,1077.45,4,3,3,433
16643,246,2,923.11,2,2,3,223
16644,178,2,833.78,2,2,2,222
16645,736,1,160.39,1,1,1,111
16646,450,1,678.8,1,1,2,112
16647,170,4,541.9,2,3,2,232
16648,43,3,672.8,3,3,2,332
16649,521,1,306.58,1,1,1,111
16650,72,7,1916.11,3,4,3,343
16651,587,1,136.2,1,1,1,111
16652,59,16,17550.39,3,4,4,344
16653,17,2,1212.66,4,2,3,423
16654,142,8,1711.47,2,4,3,243
16655,18,13,6548.37,4,4,4,444
16656,23,30,16833.17,4,4,4,444
16657,10,4,933.62,4,3,3,433
16658,369,6,814.07,2,3,2,232
16659,190,1,39.12,2,1,1,211
16660,17,7,1879.55,4,4,3,443
16661,541,4,986.63,1,3,3,133
16662,395,1,163.8,1,1,1,111
16663,730,1,165,1,1,1,111
16664,570,1,109.2,1,1,1,111
16665,363,1,135.4,2,1,1,211
